Comunicación Realizada	 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428
Comunicación Realizada	 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51444
Comunicación Realizada	 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: MAIL FROM: <pp@usal.es>
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: RCPT TO: <juan@usal.es>
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: DATA
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: 354 Comenzando con el texto del correo, finalice con .
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: Texto de mi segundo correo.
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: DATA
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: Linea 2 de mi correo en ordenes2.txt
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: .
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: QUITMensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450 Mensaje: 221 Cerrando el servicio
Comunicación Finalizada	 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51450
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: Linea 2 de mi segundo correo en ordenes.txt
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: .
Mensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: 250 OK
Mensaje Recibido		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: QUITMensaje Enviado		 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428 Mensaje: 221 Cerrando el servicio
Comunicación Finalizada	 Fecha: Fri Dec  9 01:59:49 2022 Nombre del host: localhost IP: 16777343 Protocolo: TCP Puerto: 51428
